   221/299     3.25G   0.01613  0.002369         0    0.0185        15      1024    0.8896    0.8276    0.8735    0.3857   0.06142   0.01684         0
   222/299     3.25G   0.01628  0.002427         0    0.0187        27      1024    0.8816    0.8403    0.8752    0.3845   0.06142    0.0168         0
   223/299     3.25G   0.01558  0.002385         0   0.01797        19      1024    0.8884    0.8477    0.8853    0.3971   0.06137   0.01652         0
   224/299     3.25G    0.0147   0.00235         0   0.01705        31      1024    0.8937    0.8327    0.8794    0.3949   0.06135   0.01647         0
   225/299     3.25G    0.0158  0.002342         0   0.01814        12      1024    0.9102    0.8226    0.8825    0.3968   0.06125   0.01685         0
   226/299     3.25G   0.01548  0.002477         0   0.01795        29      1024    0.8866    0.8325    0.8736    0.3911   0.06134   0.01638         0
   227/299     3.25G   0.01551  0.002452         0   0.01796        36      1024    0.8863    0.8403    0.8788    0.3877   0.06138   0.01658         0
   228/299     3.25G   0.01462  0.002319         0   0.01694        20      1024    0.8808    0.8352    0.8712    0.3909   0.06158   0.01647         0
   229/299     3.25G   0.01463  0.002346         0   0.01698        17      1024    0.9018    0.8259    0.8742    0.3811   0.06158   0.01643         0
   230/299     3.25G   0.01635  0.002418         0   0.01877        23      1024    0.8918    0.8365    0.8779    0.3995   0.06131   0.01637         0
   231/299     3.25G   0.01383  0.002331         0   0.01616        15      1024    0.8895    0.8364    0.8821    0.3871   0.06133   0.01623         0
   232/299     3.25G   0.01491  0.002368         0   0.01728        18      1024    0.8997    0.8441    0.8854    0.3993   0.06132   0.01633         0
   233/299     3.25G   0.01554  0.002352         0   0.01789        27      1024    0.8837    0.8378    0.8746    0.3982   0.06145   0.01633         0
   234/299     3.25G   0.01466  0.002321         0   0.01698        22      1024    0.9034    0.8327    0.8827    0.3852   0.06149    0.0166         0
   235/299     3.25G   0.01478  0.002375         0   0.01715        15      1024    0.8983    0.8504    0.8827    0.3858   0.06133   0.01653         0
   236/299     3.25G   0.01585  0.002285         0   0.01814        31      1024    0.8951    0.8479    0.8862    0.3925   0.06147   0.01637         0
   237/299     3.25G   0.01684  0.002346         0   0.01918        23      1024    0.8932    0.8376    0.8799    0.3915    0.0614   0.01612         0
   238/299     3.25G   0.01432  0.002418         0   0.01674        19      1024     0.888    0.8555     0.888    0.3992   0.06144   0.01647         0
   239/299     3.25G   0.01604  0.002253         0   0.01829        13      1024    0.9065    0.8276    0.8788     0.404   0.06138   0.01632         0
   240/299     3.25G   0.01427  0.002423         0   0.01669        36      1024    0.8952    0.8454    0.8892    0.4044   0.06132   0.01613         0
   241/299     3.25G   0.01662   0.00246         0   0.01908        14      1024    0.8965    0.8451    0.8875    0.4075   0.06132    0.0163         0
   242/299     3.25G   0.01563  0.002258         0   0.01789        36      1024    0.8852    0.8631    0.8924    0.4008   0.06132   0.01606         0
   243/299     3.25G   0.01443  0.002205         0   0.01663        28      1024    0.8899    0.8416    0.8829    0.3831    0.0615   0.01617         0
   244/299     3.25G   0.01543  0.002336         0   0.01776        19      1024    0.8908     0.858    0.8841     0.406   0.06128   0.01588         0
   245/299     3.25G   0.01527  0.002308         0   0.01758        15      1024    0.8999    0.8542    0.8865    0.3988   0.06137   0.01617         0
   246/299     3.25G   0.01704  0.002321         0   0.01936        21      1024    0.8964     0.858    0.8924     0.395   0.06131   0.01594         0
   247/299     3.25G     0.016  0.002311         0   0.01831        29      1024    0.9058    0.8428    0.8943    0.3985   0.06137   0.01607         0
   248/299     3.25G   0.01419  0.002243         0   0.01643        13      1024    0.9074    0.8324     0.886    0.4029   0.06126   0.01591         0
   249/299     3.25G   0.01608   0.00229         0   0.01837        14      1024    0.9004    0.8479    0.8959    0.4153   0.06117   0.01568         0
   250/299     3.25G   0.01449  0.002272         0   0.01676        24      1024    0.9082     0.853    0.8938    0.4073    0.0612   0.01641         0
   251/299     3.25G   0.01437  0.002273         0   0.01664        27      1024    0.9014    0.8593    0.8882    0.3971    0.0612   0.01645         0
   252/299     3.25G   0.01411  0.002293         0    0.0164        43      1024    0.8811    0.8555    0.8867    0.3972   0.06141   0.01603         0
   253/299     3.25G   0.01538  0.002338         0   0.01772        27      1024    0.8891    0.8644    0.8899    0.3926   0.06137    0.0161         0
   254/299     3.25G    0.0137  0.002256         0   0.01596        41      1024    0.8808     0.872    0.8974    0.4084   0.06136   0.01573         0
   255/299     3.25G   0.01577  0.002332         0    0.0181        34      1024    0.9091    0.8491    0.8907    0.3946   0.06136   0.01605         0
   256/299     3.25G   0.01438  0.002168         0   0.01654        17      1024     0.879    0.8653    0.8963    0.4023   0.06118   0.01593         0
   257/299     3.25G   0.01423  0.002307         0   0.01654        20      1024    0.8792     0.858    0.8875    0.4004   0.06126   0.01622         0
   258/299     3.25G   0.01442  0.002182         0    0.0166        27      1024    0.8814    0.8504    0.8844    0.4047    0.0611   0.01614         0
   259/299     3.25G    0.0152  0.002191         0   0.01739        21      1024    0.8811    0.8568    0.8933       0.4   0.06124    0.0158         0
   260/299     3.25G   0.01462  0.002359         0   0.01698        22      1024    0.9012    0.8568     0.901    0.3968   0.06121   0.01629         0
   261/299     3.25G    0.0147  0.002217         0   0.01692        16      1024    0.8673    0.8618    0.8859    0.3922   0.06135   0.01627         0
   262/299     3.25G    0.0161   0.00233         0   0.01843        26      1024    0.8693    0.8606    0.8824    0.3946   0.06134     0.016         0
   263/299     3.25G   0.01504  0.002237         0   0.01727        37      1024    0.8665    0.8641    0.8828    0.3942   0.06119    0.0162         0
   264/299     3.25G   0.01449  0.002369         0   0.01686        32      1024    0.8618    0.8616    0.8882    0.3932   0.06142   0.01622         0
   265/299     3.25G   0.01483   0.00223         0   0.01706        10      1024    0.8964    0.8466    0.8929      0.39    0.0614   0.01622         0
   266/299     3.25G   0.01577  0.002307         0   0.01808        30      1024    0.8986    0.8555    0.8981    0.3994   0.06139    0.0159         0
   267/299     3.25G   0.01493  0.002287         0   0.01721        25      1024    0.8974    0.8441    0.8943    0.4047   0.06132   0.01669         0
   268/299     3.25G   0.01454  0.002249         0   0.01679        13      1024    0.8994    0.8615    0.9017    0.4025    0.0614   0.01601         0
   269/299     3.25G   0.01641  0.002275         0   0.01869        16      1024    0.8917    0.8568    0.8952    0.3935   0.06144    0.0165         0
   270/299     3.25G   0.01523  0.002352         0   0.01758        31      1024    0.8961    0.8529    0.8937     0.401   0.06135   0.01586         0
   271/299     3.25G   0.01509  0.002157         0   0.01725        47      1024     0.879    0.8565     0.897    0.3959   0.06133   0.01641         0
   272/299     3.25G   0.01642  0.002269         0   0.01869        40      1024    0.9097    0.8327    0.8848    0.3877   0.06149   0.01647         0
   273/299     3.25G   0.01443  0.002283         0   0.01671        27      1024    0.9035      0.82    0.8824    0.3923    0.0614   0.01639         0
   274/299     3.25G   0.01436  0.002236         0   0.01659        19      1024    0.8839    0.8492    0.8904     0.398   0.06139   0.01625         0
   275/299     3.25G   0.01486    0.0023         0   0.01716        20      1024    0.9055    0.8289    0.8898    0.4009   0.06135   0.01612         0
   276/299     3.25G   0.01503  0.002241         0   0.01727        28      1024    0.8677    0.8504    0.8809    0.3957   0.06151   0.01617         0
   277/299     3.25G   0.01427  0.002275         0   0.01654        28      1024    0.8798    0.8568    0.8921    0.4033   0.06143   0.01569         0
   278/299     3.25G   0.01499  0.002278         0   0.01727        34      1024    0.9105    0.8517    0.8959    0.4007   0.06144   0.01548         0
   279/299     3.25G   0.01571  0.002276         0   0.01799        17      1024    0.8918    0.8567    0.8995    0.4011   0.06134   0.01578         0
   280/299     3.25G   0.01468  0.002335         0   0.01702        25      1024    0.8953    0.8466    0.8942    0.4056   0.06126   0.01587         0
   281/299     3.25G   0.01509  0.002184         0   0.01727        21      1024    0.8788    0.8733    0.8958    0.3966   0.06142    0.0163         0
   282/299     3.25G   0.01569  0.002218         0    0.0179        21      1024    0.8924    0.8631    0.8982    0.4071   0.06132   0.01621         0
   283/299     3.25G   0.01476  0.002316         0   0.01708        24      1024    0.9023    0.8426    0.8903    0.4044    0.0613   0.01596         0
   284/299     3.25G   0.01576  0.002342         0   0.01811        17      1024    0.9229    0.8352    0.8995    0.4083   0.06152   0.01565         0
   285/299     3.25G   0.01729  0.002366         0   0.01965        42      1024    0.9198    0.8427    0.9086    0.4033   0.06122   0.01587         0
   286/299     3.25G   0.01418   0.00222         0    0.0164        37      1024    0.9109    0.8454    0.8983    0.4043   0.06126   0.01593         0
   287/299     3.25G   0.01605   0.00226         0   0.01831        24      1024    0.8987    0.8682    0.9042    0.4113   0.06131   0.01565         0
   288/299     3.25G   0.01683  0.002331         0   0.01916        19      1024    0.9038    0.8479    0.8935    0.3982   0.06122   0.01652         0
   289/299     3.25G   0.01393  0.002286         0   0.01622        34      1024    0.8916    0.8339    0.8927    0.3931    0.0614   0.01622         0
   290/299     3.25G   0.01454   0.00229         0   0.01683         8      1024    0.9251    0.8441    0.9051    0.4123   0.06126   0.01547         0
   291/299     3.25G   0.01524  0.002351         0   0.01759        35      1024    0.9065    0.8492    0.9037    0.4017   0.06124   0.01629         0
   292/299     3.25G   0.01462  0.002191         0   0.01681        22      1024    0.8875    0.8401    0.8903    0.4054   0.06129   0.01516         0
   293/299     3.25G   0.01501   0.00224         0   0.01725        23      1024    0.9151    0.8336    0.9033    0.4125   0.06124   0.01624         0
   294/299     3.25G   0.01487  0.002294         0   0.01717        24      1024    0.9151    0.8112    0.8786    0.3925    0.0616   0.01615         0
   295/299     3.25G   0.01466  0.002255         0   0.01691        17      1024    0.8805    0.8681    0.8997    0.4043   0.06119     0.016         0
   296/299     3.25G   0.01628  0.002221         0    0.0185        28      1024    0.9179    0.8223    0.8966    0.3976   0.06127   0.01632         0
   297/299     3.25G   0.01478  0.002164         0   0.01695        31      1024    0.8723    0.8504    0.8894    0.3912   0.06149   0.01684         0
   298/299     3.25G   0.01476   0.00224         0     0.017        33      1024    0.9013     0.845    0.8914    0.4068   0.06132   0.01611         0
   299/299     3.25G   0.01651  0.002294         0   0.01881        24      1024    0.9043    0.8542    0.8977     0.407   0.06136   0.01637         0
